CRASH_RECORD_ID,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,Report_vs_Police_Notified,Crash_Year,Police_district
6255ba6c7096f523ad0945563172a873a910182f165533a1e81c70246ee7c7aa805534138edfee19c3f4cd6fda2d3c819c41a15e0ceb547ed46e81a81dcf2abf,N,2019-08-17 09:26:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,DAYLIGHT,ANGLE,TRAFFIC ROUTE,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,N,"OVER $1,500",2019-08-17 09:29:00,DISREGARDING TRAFFIC SIGNALS,UNABLE TO DETERMINE,1,E,GRAND AVE,1834.0,N,N,UNKNOWN,N,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,9,7,8,41.891565762,-87.627992883,0.05,2019,District 18
ad97e86727fbd7ac7dd1d1b1196345b558d42f036a3d6265e1ff65d6f3b8689ba9ac7a28cbed95448ea4dceaaaab58b18f63cab7862960d3120da544c7dfb617,N,2016-08-06 14:10:00,30,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,TURNING,ONE-WAY,NARROW,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2016-08-06 16:25:00,IMPROPER OVERTAKING/PASSING,IMPROPER TURNING/NO SIGNAL,1,W,GRAND AVE,1831.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,14,7,8,41.891559042,-87.628139375,2.25,2016,District 18
ae8f7a5b96cca308ef0d04f512539ea6ed86a38e1a79f2b4aa64b0097f50ad6a57a12d5723dcf4ee72b87d7c62b79a8e6777d4cdd1c2ee9df70dc256b2a50aad,N,2018-04-30 17:15:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2018-04-30 17:30:00,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,10,E,GRAND AVE,1834.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,17,2,4,41.891791463,-87.627657741,0.25,2018,District 18
b6e13410359beac91726569ee6fd9324f9b3492cd8a8e9c205e442f3320e2aecbd94ff1077c4d3987a233a2be05286a5365f15c73b3a4edea056ab4efb73e3e3,N,2022-05-26 15:33:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2022-05-26 23:31:00,IMPROPER LANE USAGE,IMPROPER TURNING/NO SIGNAL,1,E,GRAND AVE,1834.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,15,5,5,41.891565762,-87.627992883,7.966666666666667,2022,District 18
ba0add1c3f9b538b0442f42743fa2204b88653ec34784a6ee8f89e2d42755181b37bf89edefd1597c18a936252aeee2a65a5257bc1b1c3d3e271656a2d375b70,N,2022-07-11 00:45:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,ONE-WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,N,"OVER $1,500",2022-07-11 00:47:00,IMPROPER LANE USAGE,IMPROPER TURNING/NO SIGNAL,1,W,GRAND AVE,1831.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0,2,7,41.891559042,-87.628139375,0.0333333333333333,2022,District 18
c41f6a9407f4311a35d10a01ed2b24e754075f65f10ccb2c32d36505d77f0954736a9d2feb1df68b7fb9a9bcdba1f442619edf182d5705625852bfa3d67ba1c1,N,2016-10-26 13:35:00,30,OTHER,OTHER,RAIN,DAYLIGHT,PEDALCYCLIST,ONE-WAY,NARROW,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,Y,N,N,"OVER $1,500",2016-10-26 15:15:00,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,10,E,GRAND AVE,1834.0,N,N,UNKNOWN,N,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,13,4,10,41.891791463,-87.627657741,1.6666666666666667,2016,District 18
c7cf85b71c1c89cf6dbfb87e60a75ecc1392bcc080f5682e047c2ffb21c6cc0f4dd952ad444670023fe8091f54e4fe8a4786670d0a5939423674dc5d080e0089,N,2021-01-01 06:09:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,TRAFFIC ROUTE,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,N,"OVER $1,500",2021-01-01 06:35:00,DRIVING ON WRONG SIDE/WRONG WAY,DISREGARDING TRAFFIC SIGNALS,1,E,GRAND AVE,1834.0,N,N,UNKNOWN,N,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,3.0,6,6,1,41.891565762,-87.627992883,0.4333333333333333,2021,District 18
c847b7e59de18c0e30c905e126ac536b0a0d18a31e11b3d24336080966c97b521e66572915218e75c86d7906e75f0c0e600e5afa0add691529afd6f5f8df3698,N,2021-11-03 08:19:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,FOUR WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,Y,"OVER $1,500",2021-11-03 08:27:00,IMPROPER OVERTAKING/PASSING,FAILING TO REDUCE SPEED TO AVOID CRASH,1,E,GRAND AVE,1834.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,8,4,11,41.891565762,-87.627992883,0.1333333333333333,2021,District 18
0600869c3618b0c2554ac48c5da98f17ccb49dfe3dd1755ba999bb6648ec777b2393ac63274bc73428edf8a9081dcbbecf2579afd6b11967b3706b52b40ff232,N,2020-11-12 11:59:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2020-11-12 12:00:00,DISREGARDING TRAFFIC SIGNALS,FAILING TO REDUCE SPEED TO AVOID CRASH,1,W,GRAND AVE,1831.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,11,5,11,41.891559042,-87.628139375,0.0166666666666666,2020,District 18
11b81c5f4954d10c90fb48ad1fd5cdeba00a0a0eb0d5cf64d036a51d1fd0b4ab69811074ef75697b83b45b10aa7275a848f44c87ce1a3b4569fb89bd33b801a4,N,2023-10-18 20:25:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,ONE-WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2023-10-20 13:25:00,UNABLE TO DETERMINE,NOT APPLICABLE,4,E,GRAND AVE,1834.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,20,4,10,41.891788802,-87.627916023,41.0,2023,District 18
1e0ea27c8146eecdcd7a9954ad500e5352d10da163130cf6c677a8042567968a3ca30e83789f90fcc1ee7a9d6979edcdf91da338c18b04d78eb2a412ee3de2ab,N,2023-10-11 17:30:00,30,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TURNING,FOUR WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,Y,"OVER $1,500",2023-10-19 19:30:00,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6,W,GRAND AVE,1831.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,17,4,10,41.891772505,-87.628316677,48.0,2023,District 18
25e2e0984f0a7998668abf3408f00185b9ce4466383642ab5f462031677fafb093ccd9f40e97b76b8ddc7ef29574eba5fd32eb8cbe87b54712eeb88596af2622,N,2017-12-20 14:28:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2017-12-20 17:10:00,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1,W,GRAND AVE,1831.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,14,4,12,41.891559042,-87.628139375,2.7,2017,District 18
26f036f075feac614102c1cdb31cad70f59572fed1b1679bc48384ee35c402e95fe62c35665d99c1aad4671557814475c1e4b589e5437b84804c9eecb3651c79,N,2022-09-27 21:18:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,ONE-WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,N,"OVER $1,500",2022-09-27 21:27:00,IMPROPER TURNING/NO SIGNAL,IMPROPER LANE USAGE,1,E,GRAND AVE,1834.0,N,N,UNKNOWN,N,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,5.0,21,3,9,41.891565762,-87.627992883,0.15,2022,District 18
2930d4fe36ca0e0d62e33627b3212cef3db8b2132f490ebdd8cfbc798252d9631a7b960553edb6c92c5f848a7e526eb4f7a2019c8af7c4796d238e36468ed005,N,2018-08-28 07:40:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,ONE-WAY,NARROW,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2018-08-29 08:00:00,IMPROPER TURNING/NO SIGNAL,IMPROPER LANE USAGE,1,E,GRAND AVE,1834.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,7,3,8,41.891565762,-87.627992883,24.33333333333333,2018,District 18
d41f489a3ccf94ae557e101e66894e37353887340c6ab37fd16570bb96eb3ccac58796fbd18918faa2facf413905996039939b4f726d37595edd0e6b5caade90,N,2020-11-20 10:50:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,FOUR WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,N,"$501 - $1,500",2020-11-20 10:55:00,FAILING TO REDUCE SPEED TO AVOID CRASH,DISREGARDING OTHER TRAFFIC SIGNS,1,W,GRAND AVE,1831.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,10,6,11,41.891559042,-87.628139375,0.0833333333333333,2020,District 18
d510a175afff40f395cbded3266f925e724a26a70539a0e918ae77044c295ecfaf63878849c083a02710765a306984522b9ce7fa2e2e726f24b5ac7ce7182424,N,2020-10-22 02:45:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",TURNING,ONE-WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,Y,"OVER $1,500",2020-10-24 14:45:00,IMPROPER TURNING/NO SIGNAL,UNABLE TO DETERMINE,1,W,GRAND AVE,1831.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,2,5,10,41.891559042,-87.628139375,48.0,2020,District 18
d555b75f37ddd8e6c99f2e4ec7bbf41a10524bde6c74492893cbd9d9cbc7572143597f83ac6f7e5e9f8f9c65bdaaf711525af66af665a08704053b2007ef35a4,N,2022-04-09 20:00:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DUSK,PEDESTRIAN,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,Y,"OVER $1,500",2022-04-09 20:00:00,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",1,E,GRAND AVE,1834.0,N,N,UNKNOWN,N,5,NONINCAPACITATING INJURY,4.0,0.0,0.0,4.0,0.0,2.0,20,7,4,41.891565762,-87.627992883,0.0,2022,District 18
dd47f58056a8d7f006525cbd7b00418dd7060ee960db1ad855071465c1d28acc4ba1a85eda19be1d3dda27ee56f061541d90f082b6ddb5e098d299784eebcaed,N,2022-10-30 21:30:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,FOUR WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,Y,N,Y,$500 OR LESS,2022-10-30 22:07:00,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2,E,GRAND AVE,1834.0,N,N,UNKNOWN,N,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,21,1,10,41.891784881,-87.628010887,0.6166666666666667,2022,District 18
de31e1e2e146b6c59ab231f1aea1762888d7f24932d29bdfdcb39411ee7960959341cc5454869fc6eabce03aa108f569372dc85f13f67782eb3dbcfd5b12843a,N,2020-02-09 15:50:00,30,STOP SIGN/FLASHER,UNKNOWN,SNOW,DAYLIGHT,REAR END,ONE-WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"$501 - $1,500",2020-02-09 16:38:00,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,WEATHER,5,W,GRAND AVE,1831.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,15,1,2,41.891552978,-87.628314914,0.8,2020,District 18
e373fee6737947c1793cb9902ec7d4ae0ae6f4d7b46f20a41f2f1151fe05589ecf9401471c1f9cbb9bd88ab5deac60374b2e4b1bd48d5d78807012bc5d9e8228,Y,2016-01-06 22:15:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,WIDE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2016-01-06 22:56:00,UNABLE TO DETERMINE,NOT APPLICABLE,1,W,GRAND AVE,1831.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,22,4,1,41.891559042,-87.628139375,0.6833333333333333,2016,District 18
e59126c76a6baf62da5cee64d6706b8d68af983b248ea72cb018e344aab3191b2ac7a0c324189266b040133f25e19e01e73fc70ef4cc8febfaf9501ec1244304,N,2019-06-10 20:05:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,ONE-WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,$500 OR LESS,2019-06-16 14:20:00,FOLLOWING TOO CLOSELY,NOT APPLICABLE,1,W,GRAND AVE,1831.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,20,2,6,41.891559042,-87.628139375,48.0,2019,District 18
ecca1fd0a83877ee7701adb84fa1c0143d1b032c628fdec8366179c9e38527d6445a1a9b0b06df3dd2c95c8df86a7294d4ae558ce1e2e0ece8962f79825be18a,N,2017-09-29 19:05:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,ONE-WAY,WIDE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"$501 - $1,500",2017-09-29 19:55:00,UNABLE TO DETERMINE,NOT APPLICABLE,10,E,GRAND AVE,1834.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,19,6,9,41.891791463,-87.627657741,0.8333333333333334,2017,District 18
f606173fda4cb2ad5431f460b97aa0b85264f27a4f3933b015b495bc81546fa088fa5e16351e686e900934340d4c4ec043c2a942c0c0048f53d329977edc6e38,N,2018-03-27 15:11:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,ONE-WAY,NARROW,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,N,"OVER $1,500",2018-03-27 15:43:00,IMPROPER TURNING/NO SIGNAL,NOT APPLICABLE,1,E,GRAND AVE,1834.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,15,3,3,41.891565762,-87.627992883,0.5333333333333333,2018,District 18
f7acde874ff7ae4f34e4e40ec5ad3614a1898abc7d8a1460cd1483c9d5c21fcf6104d59d1311db4c7f029750164538dfcddb9e439cdce8e13e9571299f2a1449,N,2016-09-23 05:05:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,ONE-WAY,NARROW,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,Y,$500 OR LESS,2016-09-24 05:45:00,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,10,E,GRAND AVE,1834.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,5,6,9,41.891791463,-87.627657741,24.666666666666668,2016,District 18
e08119a5061c459e521af32074c3f6f722030134fa883b4694e4588026b256d0d22263d11c2c0234d69df3e4dd4ceb89c586ec06b336077e9c3e48842d01b6cd,N,2024-08-14 11:51:00,30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DAYLIGHT,TURNING,ONE-WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2024-08-14 11:54:00,IMPROPER TURNING/NO SIGNAL,IMPROPER LANE USAGE,1,W,GRAND AVE,1831.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,11,4,8,41.891559042,-87.628139375,0.05,2024,District 18
319cc693946c5c8e9605b75ca12623199380b7e0ccc349e0e48424c0daaebb27175a07c806784e17ec522e7963635e934d05700150f83bcb39ae2d39b64728e3,N,2024-08-30 11:00:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,ONE-WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2024-08-30 15:40:00,FOLLOWING TOO CLOSELY,NOT APPLICABLE,10,E,GRAND AVE,1834.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,11,6,8,41.891791463,-87.627657741,4.666666666666667,2024,District 18
fa1de1ae6062f7f433118f013b96f7864b8039ad15f51e473ff911d73e1dddd3781ba9878128687562a76ae7101c7c5234269b99c6f43d812ba3a7f191486c14,N,2024-09-08 16:15:00,30,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,TURNING,ONE-WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"$501 - $1,500",2024-09-08 16:30:00,IMPROPER TURNING/NO SIGNAL,IMPROPER OVERTAKING/PASSING,3,E,GRAND AVE,1834.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,16,1,9,41.891569275,-87.627914224,0.25,2024,District 18
6e4338dc8aac8679d15cf04129e3e75b0fa447f7be2aaa7d73961ab3136c90e2efe0f75c0446b4f76024c34062c261e132989eff6c467bad544c6aa0aecd1b41,N,2019-04-15 15:00:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,ONE-WAY,NARROW,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"$501 - $1,500",2019-04-15 15:20:00,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,8,W,OHIO ST,1832.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,15,2,4,41.892574218,-87.628425584,0.3333333333333333,2019,District 18
77c287d7c844d1ce49de7781c0ade880ea8926dcabeb059de47046a2d4aa2ff92e67ee088ba90a554a3f53703e079182b133bbd222a1a9e69f4116025ab14af0,N,2022-07-02 23:45:00,30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,ONE-WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,Y,"OVER $1,500",2022-07-03 00:08:00,UNABLE TO DETERMINE,UNABLE TO DETERMINE,8,W,OHIO ST,1832.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,23,7,7,41.892574218,-87.628425584,0.3833333333333333,2022,District 18
852006a47f739463274fea70b175d645df21a2d534b938e550939995482b7e940f7204bb246d85ecddcda0c8d51ca0c98ebac8039f51966d9908e115f1aea92e,N,2020-04-09 07:50:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,ONE-WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,N,"OVER $1,500",2020-04-09 08:00:00,IMPROPER OVERTAKING/PASSING,FAILING TO YIELD RIGHT-OF-WAY,2,E,OHIO ST,1834.0,N,N,UNKNOWN,N,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,2.0,7,5,4,41.892580085,-87.628028395,0.1666666666666666,2020,District 18
8776172907283f5076a50e1cd5d1a415944a0ce10a07766c965e1ed98c8c449be403b7e1403f8c219788b504907e3f6d06b66fbd3b9cbb0b93722d718da81a5d,N,2020-02-25 22:00:00,30,TRAFFIC SIGNAL,UNKNOWN,UNKNOWN,"DARKNESS, LIGHTED ROAD",TURNING,ONE-WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,SNOW OR SLUSH,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2020-02-25 22:25:00,UNABLE TO DETERMINE,NOT APPLICABLE,2,W,OHIO ST,1832.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,22,3,2,41.892577555,-87.628174862,0.4166666666666667,2020,District 18
8ce2c94237b88589f5aba65f9b0364fba7eeeeaeefc02ea0632aa1b34fbe9c7b134660a5563a19124ec02896625e876ab39f2a4629c41fccc4d4428440bec50b,N,2017-03-19 01:55:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,ONE-WAY,NARROW,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"$501 - $1,500",2017-03-19 03:20:00,IMPROPER BACKING,NOT APPLICABLE,1,W,OHIO ST,1831.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,1,1,3,41.892358082,-87.628168069,1.4166666666666667,2017,District 18
8f6cecdd973212f4a6d6021c9546562ae80bc609c87cce03b5a0a2a94ca0c7b85e324f2fd85fcda13396e5585ae44ec43fd4163544941b69929731556cfd7c4d,N,2019-10-28 14:10:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,ONE-WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2019-10-28 17:10:00,IMPROPER TURNING/NO SIGNAL,UNABLE TO DETERMINE,2,W,OHIO ST,1832.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,14,2,10,41.892577555,-87.628174862,3.0,2019,District 18
